"State_Name","District_Name","Crop_Year","Season","Crop","Area","Production","Rendimiento"
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Jowar",14,30,2.14285714285714
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Maize",207,764,3.69082125603865
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Moong(Green Gram)",752,439,0.583776595744681
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Onion",143,2061,14.4125874125874
"Andhra Pradesh","NELLORE",2011,"Kharif     ","other oilseeds",694,14820,21.3544668587896
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Ragi",28,20,0.714285714285714
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Rice",53137,195269,3.67482168733651
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Sesamum",1964,448,0.228105906313646
"Andhra Pradesh","NELLORE",2011,"Kharif     ","Urad",992,497,0.501008064516129
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Arhar/Tur",119,63,0.529411764705882
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Bajra",49,116,2.36734693877551
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Cowpea(Lobia)",98,78,0.795918367346939
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Dry chillies",2097,9650,4.60181211254173
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Gram",11944,16339,1.36796718017415
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Groundnut",4260,12771,2.99788732394366
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Horse-gram",71,30,0.422535211267606
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Jowar",484,2253,4.65495867768595
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Maize",1219,9458,7.75881870385562
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Moong(Green Gram)",3230,1544,0.478018575851393
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Onion",5,128,25.6
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Ragi",96,146,1.52083333333333
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Rice",201435,836157,4.15100156377988
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Sesamum",622,134,0.215434083601286
"Andhra Pradesh","NELLORE",2011,"Rabi       ","Urad",40668,23221,0.570989475754893
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Banana",1177,18284,15.5344095157179
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Cashewnut",453,116,0.2560706401766
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Coconut ",769,10769808,14004.9518855657
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Sugarcane",9061,976456,107.764705882353
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Sunflower",2862,1983,0.692872117400419
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Sweet potato",175,2250,12.8571428571429
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Tobacco",10882,17531,1.61100900569748
"Andhra Pradesh","NELLORE",2011,"Whole Year ","Turmeric",280,2102,7.50714285714286
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Arhar/Tur",1091,861,0.789184234647113
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Bajra",755,2645,3.50331125827815
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Brinjal",245,2535,10.3469387755102
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Cashewnut",390,106,0.271794871794872
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Cotton(lint)",4753,12414,2.61182411108773
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Groundnut",7867,22334,2.83894750222448
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Jowar",5,13,2.6
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Lemon",12726,68720,5.3999685682854
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Maize",163,638,3.91411042944785
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Mango",9458,74756,7.90399661662085
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Moong(Green Gram)",331,148,0.447129909365559
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Onion",71,1356,19.0985915492958
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Papaya",12,1307,108.916666666667
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Pome Granet",6,80,13.3333333333333
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Ragi",33,35,1.06060606060606
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Rice",53866,214710,3.98600230200869
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Sapota",442,5835,13.2013574660633
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Sesamum",500,100,0.2
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Sugarcane",9896,972280,98.2497978981407
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Sunflower",944,714,0.75635593220339
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Tomato",28,611,21.8214285714286
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Turmeric",99,656,6.62626262626263
"Andhra Pradesh","NELLORE",2012,"Kharif     ","Urad",3428,2427,0.707992998833139
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Arhar/Tur",221,174,0.787330316742081
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Brinjal",403,4169,10.3449131513648
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Castor seed",18,9,0.5
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Cotton(lint)",2442,6378,2.61179361179361
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Cowpea(Lobia)",127,116,0.913385826771654
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Dry chillies",1407,8311,5.90689410092395
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Gram",11533,13597,1.17896470996272
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Groundnut",6543,20179,3.08405930001528
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Horse-gram",122,68,0.557377049180328
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Jowar",3080,12295,3.99188311688312
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Maize",1274,9028,7.08634222919937
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Moong(Green Gram)",3375,2234,0.661925925925926
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Ragi",86,123,1.43023255813953
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Rice",197403,811721,4.11199931105404
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Sesamum",737,194,0.263229308005427
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Soyabean",10,18,1.8
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Sunflower",1728,1045,0.60474537037037
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Sweet potato",183,1425,7.78688524590164
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Tobacco",9482,14365,1.51497574351403
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Tomato",22,214,9.72727272727273
"Andhra Pradesh","NELLORE",2012,"Rabi       ","Urad",26298,21283,0.809301087535174
"Andhra Pradesh","NELLORE",2012,"Whole Year ","Coconut ",735,12558000,17085.7142857143
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Arhar/Tur",1119,1075,0.960679177837355
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Bajra",1100,3996,3.63272727272727
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Brinjal",237,1529,6.45147679324895
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Cashewnut",393,124,0.315521628498728
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Castor seed",6,5,0.833333333333333
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Cotton(lint)",5220,13081,2.50593869731801
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Dry chillies",65,315,4.84615384615385
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Groundnut",10775,31323,2.90700696055684
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Jowar",8,14,1.75
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Lemon",14051,94029,6.69197921856096
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Maize",286,907,3.17132867132867
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Mango",8577,72561,8.45995103182931
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Moong(Green Gram)",195,80,0.41025641025641
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Onion",58,1092,18.8275862068966
"Andhra Pradesh","NELLORE",2013,"Kharif     ","other oilseeds",701,15609,22.2667617689016
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Papaya",105,8713,82.9809523809524
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Pome Granet",6,87,14.5
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Ragi",66,56,0.848484848484849
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Rice",32241,115455,3.58099934865544
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Sapota",438,4120,9.40639269406393
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Sesamum",666,126,0.189189189189189
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Sugarcane",7835,817711,104.366432673899
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Sunflower",980,772,0.787755102040816
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Sweet potato",12,105,8.75
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Tomato",9,161,17.8888888888889
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Turmeric",167,1112,6.65868263473054
"Andhra Pradesh","NELLORE",2013,"Kharif     ","Urad",2274,1421,0.624890061565523
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Arhar/Tur",220,211,0.959090909090909
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Bajra",53,193,3.64150943396226
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Brinjal",352,2270,6.44886363636364
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Castor seed",12,10,0.833333333333333
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Cotton(lint)",1565,3922,2.50607028753994
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Cowpea(Lobia)",106,87,0.820754716981132
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Dry chillies",1153,4871,4.22463139635733
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Gram",7429,9680,1.30300174989904
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Groundnut",4294,13608,3.1690731252911
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Horse-gram",216,99,0.458333333333333
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Jowar",1198,5524,4.6110183639399
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Maize",1631,12157,7.45370938074801
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Moong(Green Gram)",4813,4341,0.901932266777478
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Ragi",28,40,1.42857142857143
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Rice",192652,795653,4.13000124576957
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Sesamum",1479,311,0.210277214334009
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Soyabean",6,10,1.66666666666667
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Sunflower",1784,1452,0.81390134529148
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Sweet potato",127,1114,8.77165354330709
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Tobacco",11267,8878,0.787964853110855
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Tomato",13,147,11.3076923076923
"Andhra Pradesh","NELLORE",2013,"Rabi       ","Urad",9126,7967,0.873000219154065
"Andhra Pradesh","NELLORE",2013,"Whole Year ","Banana",816,25764,31.5735294117647
"Andhra Pradesh","NELLORE",2013,"Whole Year ","Cashewnut",393,124,0.315521628498728
"Andhra Pradesh","NELLORE",2013,"Whole Year ","Castor seed",18,15,0.833333333333333
"Andhra Pradesh","NELLORE",2013,"Whole Year ","Coconut ",543,9e+06,16574.5856353591
"Andhra Pradesh","NELLORE",2013,"Whole Year ","Potato",9,129,14.3333333333333
"Andhra Pradesh","NELLORE",2013,"Whole Year ","Sweet potato",139,1219,8.76978417266187
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Arhar/Tur",457,382,0.835886214442013
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Bajra",622,1663,2.67363344051447
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Brinjal",223,2142,9.60538116591928
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Cashewnut",211,74,0.350710900473934
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Cotton(lint)",6615,20463,3.09342403628118
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Groundnut",4707,13297,2.82494157637561
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Horse-gram",6,3,0.5
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Jowar",6,9,1.5
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Lemon",14883,64696,4.34697305650742
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Maize",132,437,3.31060606060606
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Mango",9206,81823,8.88800782098631
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Moong(Green Gram)",231,155,0.670995670995671
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Onion",79,1451,18.3670886075949
"Andhra Pradesh","NELLORE",2014,"Kharif     ","other oilseeds",711,15273,21.4810126582278
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Papaya",252,19839,78.7261904761905
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Pome Granet",13,135,10.3846153846154
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Ragi",34,32,0.941176470588235
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Rice",62232,232561,3.73700025710246
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Sapota",384,3213,8.3671875
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Sesamum",757,111,0.14663143989432
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Sugarcane",4002,393918,98.4302848575712
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Sunflower",550,666,1.21090909090909
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Tomato",26,374,14.3846153846154
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Turmeric",174,1252,7.19540229885058
"Andhra Pradesh","NELLORE",2014,"Kharif     ","Urad",2936,3009,1.02486376021798
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Arhar/Tur",102,85,0.833333333333333
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Bajra",15,40,2.66666666666667
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Brinjal",258,2478,9.6046511627907
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Cotton(lint)",2872,8885,3.09366295264624
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Cowpea(Lobia)",102,115,1.12745098039216
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Dry chillies",1423,9067,6.37174982431483
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Gram",3699,7069,1.9110570424439
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Groundnut",3742,13916,3.71886691608765
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Horse-gram",171,71,0.415204678362573
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Jowar",2346,4251,1.81202046035806
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Maize",691,5547,8.02749638205499
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Moong(Green Gram)",11526,9463,0.821013361096651
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Ragi",56,83,1.48214285714286
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Rapeseed &Mustard",4,2,0.5
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Rice",178491,736454,4.12600075073813
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Sesamum",4762,900,0.188996220075598
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Sunflower",784,835,1.06505102040816
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Sweet potato",112,660,5.89285714285714
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Tobacco",12296,30002,2.43998048145738
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Tomato",41,556,13.5609756097561
"Andhra Pradesh","NELLORE",2014,"Rabi       ","Urad",17792,14429,0.810982464028777
"Andhra Pradesh","NELLORE",2014,"Whole Year ","Coconut ",491,10645000,21680.2443991853
"Andhra Pradesh","NELLORE",2014,"Whole Year ","Rice",240723,969015,4.02543587442829
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Arhar/Tur",1185,628,0.529957805907173
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Bajra",1143,1599,1.3989501312336
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Cotton(lint)",5567,11953,2.14711693910544
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Dry chillies",55,209,3.8
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Groundnut",14272,18154,1.27200112107623
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Jowar",145,312,2.15172413793103
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Maize",6097,22498,3.69001148105626
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Mesta",5465,39014,7.13888380603843
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Moong(Green Gram)",2001,1169,0.584207896051974
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Onion",80,1153,14.4125
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","other oilseeds",365,7795,21.3561643835616
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Ragi",539,478,0.88682745825603
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Rice",208239,399240,1.9172201172691
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Sesamum",2467,558,0.226185650587758
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Small millets",76,54,0.710526315789474
"Andhra Pradesh","SRIKAKULAM",2011,"Kharif     ","Urad",1251,627,0.501199040767386
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Arhar/Tur",25,13,0.52
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Dry chillies",2289,13471,5.88510266491918
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Groundnut",7065,11707,1.65704175513093
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Horse-gram",5752,3164,0.550069541029207
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Jowar",6,28,4.66666666666667
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Maize",5320,41278,7.75902255639098
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Moong(Green Gram)",26066,15770,0.605002685490677
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Onion",1094,28007,25.6005484460695
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Ragi",582,924,1.58762886597938
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Rice",2178,4593,2.10881542699725
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Sesamum",3817,618,0.161907257008122
"Andhra Pradesh","SRIKAKULAM",2011,"Rabi       ","Urad",39824,23217,0.582990156689434
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Banana",2039,54319,26.6400196174595
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Cashewnut",23897,8700,0.364062434615224
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Coconut ",14636,169696800,11594.479365947
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Dry ginger",76,702,9.23684210526316
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Garlic",1,2,2
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Sugarcane",7862,548950,69.8232002035106
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Sunflower",2691,2852,1.05982905982906
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Sweet potato",60,771,12.85
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Tapioca",72,414,5.75
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Tobacco",50,172,3.44
"Andhra Pradesh","SRIKAKULAM",2011,"Whole Year ","Turmeric",227,1704,7.50660792951542
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Arhar/Tur",796,628,0.78894472361809
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Bajra",456,1165,2.55482456140351
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Brinjal",446,4614,10.3452914798206
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Cabbage",187,2789,14.9144385026738
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Cashewnut",22485,8230,0.366021792305982
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Cotton(lint)",9952,33661,3.38233520900322
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Dry chillies",53,219,4.13207547169811
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Dry ginger",60,469,7.81666666666667
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Gram",18,20,1.11111111111111
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Groundnut",7362,8415,1.14303178484108
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Jowar",129,342,2.65116279069767
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Lemon",12,88,7.33333333333333
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Maize",5875,23007,3.91608510638298
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Mango",8705,115045,13.2159678345778
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Mesta",2269,14572,6.42221242838255
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Moong(Green Gram)",1146,512,0.446771378708551
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Onion",18,344,19.1111111111111
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Other Kharif pulses",2,1,0.5
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Papaya",45,4902,108.933333333333
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Ragi",587,706,1.20272572402044
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Rice",205859,520823,2.52999868842266
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Sapota",33,436,13.2121212121212
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Sesamum",1901,376,0.197790636507102
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Small millets",58,65,1.12068965517241
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Sugarcane",6235,491606,78.8461908580593
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Sweet potato",23,221,9.60869565217391
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Tapioca",56,1031,18.4107142857143
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Tomato",176,3842,21.8295454545455
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Turmeric",219,1451,6.62557077625571
"Andhra Pradesh","SRIKAKULAM",2012,"Kharif     ","Urad",721,510,0.707350901525659
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Brinjal",358,3704,10.3463687150838
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Cabbage",196,2924,14.9183673469388
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Dry chillies",2237,11174,4.9950827000447
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Groundnut",7310,14108,1.92995896032832
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Horse-gram",6290,4661,0.741017488076312
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Maize",4371,30973,7.08602150537634
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Moong(Green Gram)",31434,16503,0.525004771903035
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Onion",935,20720,22.1604278074866
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Ragi",654,820,1.25382262996942
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Rice",2884,7870,2.72884882108183
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Sesamum",2846,404,0.141953619114547
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Sunflower",1828,1770,0.968271334792123
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Sweet potato",6,58,9.66666666666667
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Tobacco",16,55,3.4375
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Tomato",310,3019,9.73870967741935
"Andhra Pradesh","SRIKAKULAM",2012,"Rabi       ","Urad",44241,22011,0.497524920322778
"Andhra Pradesh","SRIKAKULAM",2012,"Whole Year ","Coconut ",14421,306951000,21285.0010401498
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Arhar/Tur",706,678,0.960339943342776
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Bajra",210,363,1.72857142857143
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Brinjal",469,3025,6.4498933901919
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Cabbage",180,1801,10.0055555555556
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Cashewnut",22600,8543,0.378008849557522
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Cotton(lint)",9846,28843,2.92941295957749
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Dry chillies",48,233,4.85416666666667
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Dry ginger",42,278,6.61904761904762
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Groundnut",9945,14550,1.4630467571644
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Jowar",39,68,1.74358974358974
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Lemon",14,112,8
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Maize",5752,18234,3.17002781641168
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Mango",8166,57047,6.98591721773206
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Mesta",2892,27056,9.35546334716459
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Moong(Green Gram)",1158,476,0.411053540587219
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Onion",16,301,18.8125
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","other oilseeds",312,7005,22.4519230769231
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Papaya",45,4405,97.8888888888889
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Ragi",331,333,1.00604229607251
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Rice",199717,347108,1.73799926896559
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Sapota",33,310,9.39393939393939
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Sesamum",1199,254,0.211843202668891
"Andhra Pradesh","SRIKAKULAM",2013,"Kharif     ","Sugarcane",5682,395814,69.6610348468849
